date,province,region,variable,value
5/1/2021,Nong Khai ,east_northeast,revenue_all,16310000
5/1/2021,Bueng Kan ,east_northeast,revenue_all,2240000
5/1/2021,Udon Thani ,east_northeast,revenue_all,22360000
5/1/2021,Ubon Ratchathani ,east_northeast,revenue_all,22870000
5/1/2021,Sakon Nakhon ,east_northeast,revenue_all,4570000
5/1/2021,Yasothon ,east_northeast,revenue_all,870000
5/1/2021,Amnat Charoen ,east_northeast,revenue_all,1360000
5/1/2021,Nong Bua Lamphu ,east_northeast,revenue_all,1430000
5/1/2022,Bangkok,central,revenue_all,20299160000
5/1/2022,Lopburi ,central,revenue_all,398350000
5/1/2022,Phra Nakhon Si Ayutthaya ,central,revenue_all,965970000
5/1/2022,Saraburi ,central,revenue_all,475490000
5/1/2022,Chainat ,central,revenue_all,82200000
5/1/2022,Nakhon Pathom ,central,revenue_all,288990000
5/1/2022,Sing Buri ,central,revenue_all,62100000
5/1/2022,Ang Thong ,central,revenue_all,54830000
5/1/2022,Nonthaburi ,central,revenue_all,233740000
5/1/2022,Pathum Thani ,central,revenue_all,117720000
5/1/2022,Samut Prakan ,central,revenue_all,212670000
5/1/2022,Samut Sakhon ,central,revenue_all,56280000
5/1/2022,Chachoengsao ,east,revenue_all,375380000
5/1/2022,Ratchaburi ,central,revenue_all,153240000
5/1/2022,Kanchanaburi ,central,revenue_all,1709980000
5/1/2022,Samut Songkhram ,central,revenue_all,342090000
5/1/2022,Suphan Buri ,central,revenue_all,354960000
5/1/2022,Phetchaburi ,central,revenue_all,2070720000
5/1/2022,Prachuap Khiri Khan ,central,revenue_all,2568930000
5/1/2022,Chonburi ,east,revenue_all,6385720000
5/1/2022,Chanthaburi ,east,revenue_all,406630000
5/1/2022,Trat ,east,revenue_all,739660000
5/1/2022,Nakhon Nayok ,east,revenue_all,269880000
5/1/2022,Prachinburi ,east,revenue_all,220260000
5/1/2022,Rayong ,east,revenue_all,674070000
5/1/2022,Sa Kaeo ,east,revenue_all,291860000
5/1/2022,Phuket ,south,revenue_all,11751690000
5/1/2022,Phatthalung ,south,revenue_all,65150000
5/1/2022,Trang ,south,revenue_all,317620000
5/1/2022,Ranong ,south,revenue_all,93140000
5/1/2022,Chumphon ,south,revenue_all,255950000
5/1/2022,Pattani ,south,revenue_all,42880000
5/1/2022,Yala ,south,revenue_all,143440000
5/1/2022,Nakhon Si Thammarat ,south,revenue_all,468420000
5/1/2022,Narathiwat ,south,revenue_all,46010000
5/1/2022,Krabi ,south,revenue_all,1352410000
5/1/2022,Songkhla ,south,revenue_all,1058100000
5/1/2022,Phang Nga ,south,revenue_all,527820000
5/1/2022,Surat Thani ,south,revenue_all,2087330000
5/1/2022,Satun ,south,revenue_all,540710000
5/1/2022,Kamphaeng Phet ,north,revenue_all,107210000
5/1/2022,Chiang Rai ,north,revenue_all,2179930000
5/1/2022,Chiang Mai ,north,revenue_all,3780670000
5/1/2022,Phichit ,north,revenue_all,86880000
5/1/2022,Nakhon Sawan ,north,revenue_all,316900000
5/1/2022,Tak ,north,revenue_all,318980000
5/1/2022,Phitsanulok ,north,revenue_all,455470000
5/1/2022,Phayao ,north,revenue_all,145430000
5/1/2022,Phetchabun ,north,revenue_all,476270000
5/1/2022,Phrae ,north,revenue_all,181500000
5/1/2022,Lampang ,north,revenue_all,287680000
5/1/2022,Lamphun ,north,revenue_all,116670000
5/1/2022,Mae Hong Son ,north,revenue_all,304060000
5/1/2022,Uttaradit ,north,revenue_all,93140000
5/1/2022,Uthai Thani ,north,revenue_all,104360000
5/1/2022,Sukhothai ,north,revenue_all,131900000
5/1/2022,Nan ,north,revenue_all,233060000
5/1/2022,Kalasin ,east_northeast,revenue_all,49620000
5/1/2022,Khon Kaen ,east_northeast,revenue_all,770050000
5/1/2022,Chaiyaphum ,east_northeast,revenue_all,115890000
5/1/2022,Nakhon Phanom ,east_northeast,revenue_all,145270000
5/1/2022,Nakhon Ratchasima ,east_northeast,revenue_all,758600000
5/1/2022,Buriram ,east_northeast,revenue_all,436960000
5/1/2022,Maha Sarakham ,east_northeast,revenue_all,42690000
5/1/2022,Mukdahan ,east_northeast,revenue_all,178480000
5/1/2022,Roi Et ,east_northeast,revenue_all,63330000
5/1/2022,Loei ,east_northeast,revenue_all,259160000
5/1/2022,Sisaket ,south,revenue_all,80090000
5/1/2022,Surin ,east_northeast,revenue_all,108710000
5/1/2022,Nong Khai ,east_northeast,revenue_all,214960000
5/1/2022,Bueng Kan ,east_northeast,revenue_all,65940000
5/1/2022,Udon Thani ,east_northeast,revenue_all,497010000
5/1/2022,Ubon Ratchathani ,east_northeast,revenue_all,239580000
5/1/2022,Sakon Nakhon ,east_northeast,revenue_all,152250000
5/1/2022,Yasothon ,east_northeast,revenue_all,42990000
5/1/2022,Amnat Charoen ,east_northeast,revenue_all,19550000
5/1/2022,Nong Bua Lamphu ,east_northeast,revenue_all,16110000
6/1/2019,Bangkok,central,revenue_all,74862520000
6/1/2019,Lopburi ,central,revenue_all,351320000
6/1/2019,Phra Nakhon Si Ayutthaya ,central,revenue_all,1775710000
6/1/2019,Saraburi ,central,revenue_all,490180000
6/1/2019,Chainat ,central,revenue_all,122720000
6/1/2019,Nakhon Pathom ,central,revenue_all,392780000
6/1/2019,Sing Buri ,central,revenue_all,75170000
6/1/2019,Ang Thong ,central,revenue_all,82960000
6/1/2019,Nonthaburi ,central,revenue_all,405780000
6/1/2019,Pathum Thani ,central,revenue_all,279860000
6/1/2019,Samut Prakan ,central,revenue_all,509010000
6/1/2019,Samut Sakhon ,central,revenue_all,153860000
6/1/2019,Chachoengsao ,east,revenue_all,461320000
6/1/2019,Ratchaburi ,central,revenue_all,276810000
6/1/2019,Kanchanaburi ,central,revenue_all,1912300000
6/1/2019,Samut Songkhram ,central,revenue_all,190840000
6/1/2019,Suphan Buri ,central,revenue_all,376850000
6/1/2019,Phetchaburi ,central,revenue_all,1999530000
6/1/2019,Prachuap Khiri Khan ,central,revenue_all,2640440000
6/1/2019,Chonburi ,east,revenue_all,22752190000
6/1/2019,Chanthaburi ,east,revenue_all,941220000
6/1/2019,Trat ,east,revenue_all,1391310000
6/1/2019,Nakhon Nayok ,east,revenue_all,624630000
6/1/2019,Prachinburi ,east,revenue_all,423910000
6/1/2019,Rayong ,east,revenue_all,2954660000
6/1/2019,Sa Kaeo ,east,revenue_all,558920000
6/1/2019,Phuket ,south,revenue_all,31831300000
6/1/2019,Phatthalung ,south,revenue_all,254410000
6/1/2019,Trang ,south,revenue_all,530740000
6/1/2019,Ranong ,south,revenue_all,402250000
6/1/2019,Chumphon ,south,revenue_all,665960000
6/1/2019,Pattani ,south,revenue_all,81800000
6/1/2019,Yala ,south,revenue_all,289920000
6/1/2019,Nakhon Si Thammarat ,south,revenue_all,1683590000
6/1/2019,Narathiwat ,south,revenue_all,275040000
6/1/2019,Krabi ,south,revenue_all,6811420000
6/1/2019,Songkhla ,south,revenue_all,4567220000
6/1/2019,Phang Nga ,south,revenue_all,3423430000
6/1/2019,Surat Thani ,south,revenue_all,5993670000
6/1/2019,Satun ,south,revenue_all,420270000
6/1/2019,Kamphaeng Phet ,north,revenue_all,138080000
6/1/2019,Chiang Rai ,north,revenue_all,1755190000
6/1/2019,Chiang Mai ,north,revenue_all,7246880000
6/1/2019,Phichit ,north,revenue_all,89170000
6/1/2019,Nakhon Sawan ,north,revenue_all,450360000
6/1/2019,Tak ,north,revenue_all,591090000
6/1/2019,Phitsanulok ,north,revenue_all,583880000
6/1/2019,Phayao ,north,revenue_all,63170000
6/1/2019,Phetchabun ,north,revenue_all,538530000
6/1/2019,Phrae ,north,revenue_all,95300000
6/1/2019,Lampang ,north,revenue_all,267310000
6/1/2019,Lamphun ,north,revenue_all,113680000
6/1/2019,Mae Hong Son ,north,revenue_all,364100000
6/1/2019,Uttaradit ,north,revenue_all,158340000
6/1/2019,Uthai Thani ,north,revenue_all,89260000
6/1/2019,Sukhothai ,north,revenue_all,269700000
6/1/2019,Nan ,north,revenue_all,244760000
6/1/2019,Kalasin ,east_northeast,revenue_all,108190000
6/1/2019,Khon Kaen ,east_northeast,revenue_all,1247070000
6/1/2019,Chaiyaphum ,east_northeast,revenue_all,185860000
6/1/2019,Nakhon Phanom ,east_northeast,revenue_all,176250000
6/1/2019,Nakhon Ratchasima ,east_northeast,revenue_all,1842990000
6/1/2019,Buriram ,east_northeast,revenue_all,274360000
6/1/2019,Maha Sarakham ,east_northeast,revenue_all,118970000
6/1/2019,Mukdahan ,east_northeast,revenue_all,226430000
6/1/2019,Roi Et ,east_northeast,revenue_all,113690000
6/1/2019,Loei ,east_northeast,revenue_all,350030000
6/1/2019,Sisaket ,south,revenue_all,182640000
6/1/2019,Surin ,east_northeast,revenue_all,195890000
6/1/2019,Nong Khai ,east_northeast,revenue_all,471220000
6/1/2019,Bueng Kan ,east_northeast,revenue_all,73160000
6/1/2019,Udon Thani ,east_northeast,revenue_all,858180000
6/1/2019,Ubon Ratchathani ,east_northeast,revenue_all,588200000
6/1/2019,Sakon Nakhon ,east_northeast,revenue_all,244190000
6/1/2019,Yasothon ,east_northeast,revenue_all,102370000
6/1/2019,Amnat Charoen ,east_northeast,revenue_all,26630000
6/1/2019,Nong Bua Lamphu ,east_northeast,revenue_all,28830000
6/1/2020,Bangkok,central,revenue_all,7207940000
6/1/2020,Lopburi ,central,revenue_all,29650000
6/1/2020,Phra Nakhon Si Ayutthaya ,central,revenue_all,88510000
6/1/2020,Saraburi ,central,revenue_all,37050000
6/1/2020,Chainat ,central,revenue_all,13490000
6/1/2020,Nakhon Pathom ,central,revenue_all,38170000
6/1/2020,Sing Buri ,central,revenue_all,7830000
6/1/2020,Ang Thong ,central,revenue_all,3860000
6/1/2020,Nonthaburi ,central,revenue_all,97900000
6/1/2020,Pathum Thani ,central,revenue_all,23700000
6/1/2020,Samut Prakan ,central,revenue_all,64680000
6/1/2020,Samut Sakhon ,central,revenue_all,17760000
6/1/2020,Chachoengsao ,east,revenue_all,74910000
6/1/2020,Ratchaburi ,central,revenue_all,124720000
6/1/2020,Kanchanaburi ,central,revenue_all,722310000
6/1/2020,Samut Songkhram ,central,revenue_all,55120000
6/1/2020,Suphan Buri ,central,revenue_all,96210000
6/1/2020,Phetchaburi ,central,revenue_all,486740000
6/1/2020,Prachuap Khiri Khan ,central,revenue_all,800360000
6/1/2020,Chonburi ,east,revenue_all,1291300000
6/1/2020,Chanthaburi ,east,revenue_all,185420000
6/1/2020,Trat ,east,revenue_all,268570000
6/1/2020,Nakhon Nayok ,east,revenue_all,195040000
6/1/2020,Prachinburi ,east,revenue_all,71780000
6/1/2020,Rayong ,east,revenue_all,328700000
6/1/2020,Sa Kaeo ,east,revenue_all,81200000
6/1/2020,Phuket ,south,revenue_all,836910000
6/1/2020,Phatthalung ,south,revenue_all,33230000
6/1/2020,Trang ,south,revenue_all,30110000
6/1/2020,Ranong ,south,revenue_all,41520000
6/1/2020,Chumphon ,south,revenue_all,89810000
6/1/2020,Pattani ,south,revenue_all,17020000
6/1/2020,Yala ,south,revenue_all,7760000
6/1/2020,Nakhon Si Thammarat ,south,revenue_all,278370000
6/1/2020,Narathiwat ,south,revenue_all,17910000
6/1/2020,Krabi ,south,revenue_all,342820000
6/1/2020,Songkhla ,south,revenue_all,572000000
6/1/2020,Phang Nga ,south,revenue_all,102580000
6/1/2020,Surat Thani ,south,revenue_all,209060000
6/1/2020,Satun ,south,revenue_all,44750000
6/1/2020,Kamphaeng Phet ,north,revenue_all,27010000
6/1/2020,Chiang Rai ,north,revenue_all,367560000
6/1/2020,Chiang Mai ,north,revenue_all,1136410000
6/1/2020,Phichit ,north,revenue_all,17240000
6/1/2020,Nakhon Sawan ,north,revenue_all,100790000
6/1/2020,Tak ,north,revenue_all,101420000
6/1/2020,Phitsanulok ,north,revenue_all,130300000
6/1/2020,Phayao ,north,revenue_all,18610000
6/1/2020,Phetchabun ,north,revenue_all,107840000
6/1/2020,Phrae ,north,revenue_all,23500000
6/1/2020,Lampang ,north,revenue_all,42350000
6/1/2020,Lamphun ,north,revenue_all,22920000
6/1/2020,Mae Hong Son ,north,revenue_all,39330000
6/1/2020,Uttaradit ,north,revenue_all,28980000
6/1/2020,Uthai Thani ,north,revenue_all,19630000
6/1/2020,Sukhothai ,north,revenue_all,63020000
6/1/2020,Nan ,north,revenue_all,49750000
6/1/2020,Kalasin ,east_northeast,revenue_all,15350000
6/1/2020,Khon Kaen ,east_northeast,revenue_all,220820000
6/1/2020,Chaiyaphum ,east_northeast,revenue_all,25390000
6/1/2020,Nakhon Phanom ,east_northeast,revenue_all,21910000
6/1/2020,Nakhon Ratchasima ,east_northeast,revenue_all,417380000
6/1/2020,Buriram ,east_northeast,revenue_all,20510000
6/1/2020,Maha Sarakham ,east_northeast,revenue_all,19020000
6/1/2020,Mukdahan ,east_northeast,revenue_all,17340000
6/1/2020,Roi Et ,east_northeast,revenue_all,18710000
6/1/2020,Loei ,east_northeast,revenue_all,11370000
6/1/2020,Sisaket ,south,revenue_all,58990000
6/1/2020,Surin ,east_northeast,revenue_all,50240000
6/1/2020,Nong Khai ,east_northeast,revenue_all,68670000
6/1/2020,Bueng Kan ,east_northeast,revenue_all,8440000
6/1/2020,Udon Thani ,east_northeast,revenue_all,96650000
6/1/2020,Ubon Ratchathani ,east_northeast,revenue_all,133740000
6/1/2020,Sakon Nakhon ,east_northeast,revenue_all,36140000
6/1/2020,Yasothon ,east_northeast,revenue_all,14860000
6/1/2020,Amnat Charoen ,east_northeast,revenue_all,4620000
6/1/2020,Nong Bua Lamphu ,east_northeast,revenue_all,1230000
6/1/2021,Bangkok,central,revenue_all,1093880000
6/1/2021,Lopburi ,central,revenue_all,8440000
6/1/2021,Phra Nakhon Si Ayutthaya ,central,revenue_all,90400000
6/1/2021,Saraburi ,central,revenue_all,17990000
6/1/2021,Chainat ,central,revenue_all,5100000
6/1/2021,Nakhon Pathom ,central,revenue_all,9590000
6/1/2021,Sing Buri ,central,revenue_all,4440000
6/1/2021,Ang Thong ,central,revenue_all,1800000
6/1/2021,Nonthaburi ,central,revenue_all,3470000
6/1/2021,Pathum Thani ,central,revenue_all,2840000
6/1/2021,Samut Prakan ,central,revenue_all,4290000
6/1/2021,Samut Sakhon ,central,revenue_all,1500000
6/1/2021,Chachoengsao ,east,revenue_all,4530000
6/1/2021,Ratchaburi ,central,revenue_all,16440000
6/1/2021,Kanchanaburi ,central,revenue_all,132800000
6/1/2021,Samut Songkhram ,central,revenue_all,20050000
6/1/2021,Suphan Buri ,central,revenue_all,23470000
6/1/2021,Phetchaburi ,central,revenue_all,109660000
6/1/2021,Prachuap Khiri Khan ,central,revenue_all,138700000
6/1/2021,Chonburi ,east,revenue_all,188110000
6/1/2021,Chanthaburi ,east,revenue_all,53810000
6/1/2021,Trat ,east,revenue_all,87570000
6/1/2021,Nakhon Nayok ,east,revenue_all,7180000
6/1/2021,Prachinburi ,east,revenue_all,7210000
6/1/2021,Rayong ,east,revenue_all,79760000
6/1/2021,Sa Kaeo ,east,revenue_all,6530000
6/1/2021,Phuket ,south,revenue_all,253970000
6/1/2021,Phatthalung ,south,revenue_all,3540000
6/1/2021,Trang ,south,revenue_all,14350000
6/1/2021,Ranong ,south,revenue_all,5310000
6/1/2021,Chumphon ,south,revenue_all,8030000
6/1/2021,Pattani ,south,revenue_all,2000000
6/1/2021,Yala ,south,revenue_all,1910000
6/1/2021,Nakhon Si Thammarat ,south,revenue_all,29400000
6/1/2021,Narathiwat ,south,revenue_all,1260000
6/1/2021,Krabi ,south,revenue_all,25060000
6/1/2021,Songkhla ,south,revenue_all,10740000
6/1/2021,Phang Nga ,south,revenue_all,22810000
6/1/2021,Surat Thani ,south,revenue_all,24890000
6/1/2021,Satun ,south,revenue_all,13370000
6/1/2021,Kamphaeng Phet ,north,revenue_all,6600000
6/1/2021,Chiang Rai ,north,revenue_all,112040000
6/1/2021,Chiang Mai ,north,revenue_all,414730000
6/1/2021,Phichit ,north,revenue_all,7800000
6/1/2021,Nakhon Sawan ,north,revenue_all,30300000
6/1/2021,Tak ,north,revenue_all,33590000
6/1/2021,Phitsanulok ,north,revenue_all,55730000
6/1/2021,Phayao ,north,revenue_all,13710000
6/1/2021,Phetchabun ,north,revenue_all,52240000
6/1/2021,Phrae ,north,revenue_all,8600000
6/1/2021,Lampang ,north,revenue_all,15180000
6/1/2021,Lamphun ,north,revenue_all,6680000
6/1/2021,Mae Hong Son ,north,revenue_all,21120000
6/1/2021,Uttaradit ,north,revenue_all,6270000
6/1/2021,Uthai Thani ,north,revenue_all,2920000
6/1/2021,Sukhothai ,north,revenue_all,10810000
6/1/2021,Nan ,north,revenue_all,18650000
6/1/2021,Kalasin ,east_northeast,revenue_all,2140000
6/1/2021,Khon Kaen ,east_northeast,revenue_all,65590000
6/1/2021,Chaiyaphum ,east_northeast,revenue_all,7990000
6/1/2021,Nakhon Phanom ,east_northeast,revenue_all,5950000
6/1/2021,Nakhon Ratchasima ,east_northeast,revenue_all,189820000
6/1/2021,Buriram ,east_northeast,revenue_all,35160000
6/1/2021,Maha Sarakham ,east_northeast,revenue_all,3760000
6/1/2021,Mukdahan ,east_northeast,revenue_all,7240000
6/1/2021,Roi Et ,east_northeast,revenue_all,3720000
6/1/2021,Loei ,east_northeast,revenue_all,6540000
6/1/2021,Sisaket ,south,revenue_all,4790000
6/1/2021,Surin ,east_northeast,revenue_all,13040000
6/1/2021,Nong Khai ,east_northeast,revenue_all,15170000
6/1/2021,Bueng Kan ,east_northeast,revenue_all,3660000
6/1/2021,Udon Thani ,east_northeast,revenue_all,31070000
6/1/2021,Ubon Ratchathani ,east_northeast,revenue_all,24640000
6/1/2021,Sakon Nakhon ,east_northeast,revenue_all,6480000
6/1/2021,Yasothon ,east_northeast,revenue_all,1460000
6/1/2021,Amnat Charoen ,east_northeast,revenue_all,2650000
6/1/2021,Nong Bua Lamphu ,east_northeast,revenue_all,2100000
6/1/2022,Bangkok,central,revenue_all,25556530000
6/1/2022,Lopburi ,central,revenue_all,412000000
6/1/2022,Phra Nakhon Si Ayutthaya ,central,revenue_all,981170000
6/1/2022,Saraburi ,central,revenue_all,495060000
6/1/2022,Chainat ,central,revenue_all,78820000
6/1/2022,Nakhon Pathom ,central,revenue_all,282150000
6/1/2022,Sing Buri ,central,revenue_all,57780000
6/1/2022,Ang Thong ,central,revenue_all,52370000
6/1/2022,Nonthaburi ,central,revenue_all,233690000
6/1/2022,Pathum Thani ,central,revenue_all,125070000
6/1/2022,Samut Prakan ,central,revenue_all,228170000
6/1/2022,Samut Sakhon ,central,revenue_all,51750000
6/1/2022,Chachoengsao ,east,revenue_all,370920000
6/1/2022,Ratchaburi ,central,revenue_all,139460000
6/1/2022,Kanchanaburi ,central,revenue_all,1620560000
6/1/2022,Samut Songkhram ,central,revenue_all,343940000
6/1/2022,Suphan Buri ,central,revenue_all,334120000
6/1/2022,Phetchaburi ,central,revenue_all,1877730000
6/1/2022,Prachuap Khiri Khan ,central,revenue_all,2493490000
6/1/2022,Chonburi ,east,revenue_all,6809720000
6/1/2022,Chanthaburi ,east,revenue_all,387900000
6/1/2022,Trat ,east,revenue_all,721080000
6/1/2022,Nakhon Nayok ,east,revenue_all,273030000
6/1/2022,Prachinburi ,east,revenue_all,228500000
6/1/2022,Rayong ,east,revenue_all,697690000
6/1/2022,Sa Kaeo ,east,revenue_all,301530000
6/1/2022,Phuket ,south,revenue_all,14985550000
6/1/2022,Phatthalung ,south,revenue_all,63320000
6/1/2022,Trang ,south,revenue_all,281450000
6/1/2022,Ranong ,south,revenue_all,96040000
6/1/2022,Chumphon ,south,revenue_all,262510000
6/1/2022,Pattani ,south,revenue_all,43570000
6/1/2022,Yala ,south,revenue_all,148180000
6/1/2022,Nakhon Si Thammarat ,south,revenue_all,438800000
6/1/2022,Narathiwat ,south,revenue_all,46590000
6/1/2022,Krabi ,south,revenue_all,1216000000
6/1/2022,Songkhla ,south,revenue_all,1252880000
6/1/2022,Phang Nga ,south,revenue_all,462060000
6/1/2022,Surat Thani ,south,revenue_all,2200080000
6/1/2022,Satun ,south,revenue_all,486870000
6/1/2022,Kamphaeng Phet ,north,revenue_all,109300000
6/1/2022,Chiang Rai ,north,revenue_all,2248720000
6/1/2022,Chiang Mai ,north,revenue_all,3756870000
6/1/2022,Phichit ,north,revenue_all,81390000
6/1/2022,Nakhon Sawan ,north,revenue_all,345820000
6/1/2022,Tak ,north,revenue_all,332090000
6/1/2022,Phitsanulok ,north,revenue_all,449280000
6/1/2022,Phayao ,north,revenue_all,135390000
6/1/2022,Phetchabun ,north,revenue_all,476800000
6/1/2022,Phrae ,north,revenue_all,204140000
6/1/2022,Lampang ,north,revenue_all,308910000
6/1/2022,Lamphun ,north,revenue_all,105010000
6/1/2022,Mae Hong Son ,north,revenue_all,336900000
6/1/2022,Uttaradit ,north,revenue_all,95470000
6/1/2022,Uthai Thani ,north,revenue_all,103210000
6/1/2022,Sukhothai ,north,revenue_all,131860000
6/1/2022,Nan ,north,revenue_all,214120000
6/1/2022,Kalasin ,east_northeast,revenue_all,50980000
6/1/2022,Khon Kaen ,east_northeast,revenue_all,745560000
6/1/2022,Chaiyaphum ,east_northeast,revenue_all,120200000
6/1/2022,Nakhon Phanom ,east_northeast,revenue_all,152560000
6/1/2022,Nakhon Ratchasima ,east_northeast,revenue_all,760010000
6/1/2022,Buriram ,east_northeast,revenue_all,420600000
6/1/2022,Maha Sarakham ,east_northeast,revenue_all,41880000
6/1/2022,Mukdahan ,east_northeast,revenue_all,172900000
6/1/2022,Roi Et ,east_northeast,revenue_all,61300000
6/1/2022,Loei ,east_northeast,revenue_all,250560000
6/1/2022,Sisaket ,south,revenue_all,88000000
6/1/2022,Surin ,east_northeast,revenue_all,106470000
6/1/2022,Nong Khai ,east_northeast,revenue_all,295290000
6/1/2022,Bueng Kan ,east_northeast,revenue_all,68470000
6/1/2022,Udon Thani ,east_northeast,revenue_all,539910000
6/1/2022,Ubon Ratchathani ,east_northeast,revenue_all,244260000
6/1/2022,Sakon Nakhon ,east_northeast,revenue_all,156560000
6/1/2022,Yasothon ,east_northeast,revenue_all,38340000
6/1/2022,Amnat Charoen ,east_northeast,revenue_all,18030000
6/1/2022,Nong Bua Lamphu ,east_northeast,revenue_all,16990000
7/1/2019,Bangkok,central,revenue_all,1.04E+11
7/1/2019,Lopburi ,central,revenue_all,534740000
7/1/2019,Phra Nakhon Si Ayutthaya ,central,revenue_all,1394250000
7/1/2019,Saraburi ,central,revenue_all,511680000
7/1/2019,Chainat ,central,revenue_all,108190000
7/1/2019,Nakhon Pathom ,central,revenue_all,684400000
7/1/2019,Sing Buri ,central,revenue_all,63020000
7/1/2019,Ang Thong ,central,revenue_all,72330000
7/1/2019,Nonthaburi ,central,revenue_all,306180000
7/1/2019,Pathum Thani ,central,revenue_all,238100000
7/1/2019,Samut Prakan ,central,revenue_all,525110000
7/1/2019,Samut Sakhon ,central,revenue_all,149390000
7/1/2019,Chachoengsao ,east,revenue_all,448540000
7/1/2019,Ratchaburi ,central,revenue_all,424130000
7/1/2019,Kanchanaburi ,central,revenue_all,2206550000
7/1/2019,Samut Songkhram ,central,revenue_all,214140000
7/1/2019,Suphan Buri ,central,revenue_all,349830000
7/1/2019,Phetchaburi ,central,revenue_all,2320010000
7/1/2019,Prachuap Khiri Khan ,central,revenue_all,3179300000
7/1/2019,Chonburi ,east,revenue_all,13228710000
7/1/2019,Chanthaburi ,east,revenue_all,583770000
7/1/2019,Trat ,east,revenue_all,1240350000
7/1/2019,Nakhon Nayok ,east,revenue_all,601520000
7/1/2019,Prachinburi ,east,revenue_all,377700000
7/1/2019,Rayong ,east,revenue_all,2785330000
7/1/2019,Sa Kaeo ,east,revenue_all,510540000
7/1/2019,Phuket ,south,revenue_all,20503170000
7/1/2019,Phatthalung ,south,revenue_all,326650000
7/1/2019,Trang ,south,revenue_all,409610000
7/1/2019,Ranong ,south,revenue_all,359490000
7/1/2019,Chumphon ,south,revenue_all,859750000
7/1/2019,Pattani ,south,revenue_all,107620000
7/1/2019,Yala ,south,revenue_all,289460000
7/1/2019,Nakhon Si Thammarat ,south,revenue_all,988160000
7/1/2019,Narathiwat ,south,revenue_all,291140000
7/1/2019,Krabi ,south,revenue_all,5659620000
7/1/2019,Songkhla ,south,revenue_all,5492200000
7/1/2019,Phang Nga ,south,revenue_all,2761830000
7/1/2019,Surat Thani ,south,revenue_all,7403090000
7/1/2019,Satun ,south,revenue_all,330490000
7/1/2019,Kamphaeng Phet ,north,revenue_all,83720000
7/1/2019,Chiang Rai ,north,revenue_all,1798000000
7/1/2019,Chiang Mai ,north,revenue_all,7839640000
7/1/2019,Phichit ,north,revenue_all,110950000
7/1/2019,Nakhon Sawan ,north,revenue_all,189910000
7/1/2019,Tak ,north,revenue_all,477520000
7/1/2019,Phitsanulok ,north,revenue_all,516710000
7/1/2019,Phayao ,north,revenue_all,119800000
7/1/2019,Phetchabun ,north,revenue_all,402450000
7/1/2019,Phrae ,north,revenue_all,123340000
7/1/2019,Lampang ,north,revenue_all,297740000
7/1/2019,Lamphun ,north,revenue_all,94850000
7/1/2019,Mae Hong Son ,north,revenue_all,225340000
7/1/2019,Uttaradit ,north,revenue_all,198830000
7/1/2019,Uthai Thani ,north,revenue_all,87680000
7/1/2019,Sukhothai ,north,revenue_all,229120000
7/1/2019,Nan ,north,revenue_all,148640000
7/1/2019,Kalasin ,east_northeast,revenue_all,126180000
7/1/2019,Khon Kaen ,east_northeast,revenue_all,1421720000
7/1/2019,Chaiyaphum ,east_northeast,revenue_all,223360000
7/1/2019,Nakhon Phanom ,east_northeast,revenue_all,165180000
7/1/2019,Nakhon Ratchasima ,east_northeast,revenue_all,2081510000
7/1/2019,Buriram ,east_northeast,revenue_all,261010000
7/1/2019,Maha Sarakham ,east_northeast,revenue_all,72050000
7/1/2019,Mukdahan ,east_northeast,revenue_all,315720000
7/1/2019,Roi Et ,east_northeast,revenue_all,129900000
7/1/2019,Loei ,east_northeast,revenue_all,309500000
7/1/2019,Sisaket ,south,revenue_all,132470000
7/1/2019,Surin ,east_northeast,revenue_all,205150000
7/1/2019,Nong Khai ,east_northeast,revenue_all,412460000
7/1/2019,Bueng Kan ,east_northeast,revenue_all,70380000
7/1/2019,Udon Thani ,east_northeast,revenue_all,1054150000
7/1/2019,Ubon Ratchathani ,east_northeast,revenue_all,522410000
7/1/2019,Sakon Nakhon ,east_northeast,revenue_all,174740000
7/1/2019,Yasothon ,east_northeast,revenue_all,51110000
7/1/2019,Amnat Charoen ,east_northeast,revenue_all,21680000
7/1/2019,Nong Bua Lamphu ,east_northeast,revenue_all,24300000
7/1/2020,Bangkok,central,revenue_all,9749700000
7/1/2020,Lopburi ,central,revenue_all,120970000
7/1/2020,Phra Nakhon Si Ayutthaya ,central,revenue_all,487300000
7/1/2020,Saraburi ,central,revenue_all,121740000
7/1/2020,Chainat ,central,revenue_all,34430000
7/1/2020,Nakhon Pathom ,central,revenue_all,187780000
7/1/2020,Sing Buri ,central,revenue_all,30600000
7/1/2020,Ang Thong ,central,revenue_all,21490000
7/1/2020,Nonthaburi ,central,revenue_all,113270000
7/1/2020,Pathum Thani ,central,revenue_all,36050000
7/1/2020,Samut Prakan ,central,revenue_all,82660000
7/1/2020,Samut Sakhon ,central,revenue_all,41370000
7/1/2020,Chachoengsao ,east,revenue_all,320160000
7/1/2020,Ratchaburi ,central,revenue_all,299000000
7/1/2020,Kanchanaburi ,central,revenue_all,1497220000
7/1/2020,Samut Songkhram ,central,revenue_all,138010000
7/1/2020,Suphan Buri ,central,revenue_all,199880000
7/1/2020,Phetchaburi ,central,revenue_all,1644770000
7/1/2020,Prachuap Khiri Khan ,central,revenue_all,1396620000
